ID	Origin__autocolor	Clusteric__autocolor	Organism__autocolor	Product__autocolor	Type__autocolor
BGC0001622_ARG41909	MiBIG	Intraclusteric	Streptomyces sp.	isatropolone A-isotropolone B-isotropolone C	Polyketide
BGC0001439_OWA01684	MiBIG	Intraclusteric	Streptomyces sp. CS113	cervimycin	Polyketide-Saccharide
BGC0000197_ABL09952	MiBIG	Intraclusteric	Streptomyces echinatus	aranciamycin	Polyketide-Saccharide
BGC0000841_EFG04565	MiBIG	Intraclusteric	Streptomyces clavuligerus ATCC 27064	alanylclavam	Other
BGC0001386_BAU98031	MiBIG	Intraclusteric	Streptomyces sp. RI-77	JBIR-76-JBIR-77	Polyketide
BGC0000847_CAD18989	MiBIG	Intraclusteric	Streptomyces cattleya	thienamycin	Other
BGC0001177_AHL46700	MiBIG	Intraclusteric	Streptomyces bottropensis	mensacaricin	Polyketide
BGC0001666_ATY46596	MiBIG	Intraclusteric	Micromonospora sp. HK160111	microansamycin	Polyketide
BGC0001036_AGZ15464	MiBIG	Intraclusteric	Streptomyces sp. MK498-98F14	polyoxypeptin	NRP-Polyketide
BGC0000843_EFG08000	MiBIG	Intraclusteric	Streptomyces clavuligerus ATCC 27064	clavams	Other
BGC0000333_ABW00321	MiBIG	Intraclusteric	Salinispora arenicola CNS-205	cyclomarin	NRP
BGC0001295_ALA99205	MiBIG	Intraclusteric	Streptomyces cremeus	cremeomycin	Other
BGC0000662_BAG21069	MiBIG	Intraclusteric	Streptomyces griseus subsp. griseus NBRC 13350	grixazone	Terpene
BGC0000141_CAI94728	MiBIG	Intraclusteric	Streptomyces achromogenes subsp. rubradiris	rubradirin	Polyketide
BGC0000609_ADR01065	MiBIG	Intraclusteric	Nocardia sp. ATCC 202099	nocathiacin	RiPP
BGC0001762_AOZ61200	MiBIG	Intraclusteric	Streptomyces sp. KIB-H033	rubrolone A-rubrolone B	Alkaloid
BGC0000459_AGN74902	MiBIG	Intraclusteric	Streptomyces griseoviridis	griseoviridin-viridogrisein	NRP-Polyketide
BGC0001730_ASA49562	MiBIG	Intraclusteric	Actinoallomurus sp.	paramagnetoquinone 1-paramagnetoquinone 2	Polyketide
BGC0001293_ALP32055	MiBIG	Intraclusteric	Streptomyces sp. NCIB 11649	cyclizidine	Polyketide
BGC0000123_AAQ84142	MiBIG	Intraclusteric	Streptomyces sp. HK803	phoslactomycin B	Polyketide
BGC0000885_BAJ08169	MiBIG	Intraclusteric	Streptomyces murayamaensis	4-hydroxy-3-nitrosobenzamide	Other
BGC0001060_ACB47044	MiBIG	Intraclusteric	Micromonospora chersina	dynemicin	Polyketide
BGC0000238_ABX71105	MiBIG	Intraclusteric	Streptomyces rishiriensis	lactonamycin	Polyketide
BGC0000210_CAE17531	MiBIG	Intraclusteric	Streptomyces griseus subsp. griseus	chromomycin A3	Polyketide-Saccharide
BGC0001106_ABS90482	MiBIG	Intraclusteric	Streptomyces albus	oxazolomycin	NRP-Polyketide
BGC0001151_AFH74309	MiBIG	Intraclusteric	Streptomyces antibioticus	clavams	Other
BGC0000378_ABV56591	MiBIG	Intraclusteric	Kutzneria sp. 744	kutznerides	NRP
BGC0001382_ALV82462	MiBIG	Intraclusteric	Streptomyces variabilis	svaricin	NRP-Polyketide
BGC0000439_AHH53517	MiBIG	Intraclusteric	Saccharomonospora sp. CNQ490	taromycin	NRP
BGC0000141_CAI94699	MiBIG	Intraclusteric	Streptomyces achromogenes subsp. rubradiris	rubradirin	Polyketide
BGC0000429_AEA30287	MiBIG	Intraclusteric	Streptomyces sp. Acta 2897	skyllamycin	NRP
BGC0001764_BAW27698	MiBIG	Intraclusteric	Streptomyces sp. SoC090715LN-17	s56-p1	NRP
BGC0000133_AFI57029	MiBIG	Intraclusteric	Amycolatopsis orientalis	quartromicin	Polyketide
BGC0000020_AAM54096	MiBIG	Intraclusteric	Actinosynnema pretiosum subsp. auranticum	ansamitocin	Polyketide
BGC0000199_AHA81980	MiBIG	Intraclusteric	uncultured bacterium	arimetamycin	Polyketide-Saccharide
BGC0000204_CAM58803	MiBIG	Intraclusteric	Streptomyces sp. A2991200	benastatin	Polyketide
BGC0001676_AVR52623	MiBIG	Intraclusteric	Streptomyces sp. FXJ1.235	mycemycin A-mycemycin B-mycemycin C-mycemycin D-mycemycin E	Alkaloid
BGC0001511_AQZ37105	MiBIG	Intraclusteric	Actinosynnema pretiosum subsp. pretiosum	ansamitocin P-3	Polyketide
BGC0001444_WP_078569188	MiBIG	Intraclusteric	Streptomyces sp. NTK 937	caboxamycin	Other
BGC0001433_SCO70300	MiBIG	Intraclusteric	Streptomyces argillaceus	argimycin P	Polyketide
BGC0000118_BAF92590	MiBIG	Intraclusteric	Streptomyces pactum	pactamycin	Polyketide
BGC0000119_ACJ24864	MiBIG	Intraclusteric	Streptomyces pactum	pactamycin	Other-Polyketide-Saccharide
BGC0000209_AEI98645	MiBIG	Intraclusteric	Streptomyces aureofaciens	chlortetracycline	Polyketide
BGC0000230_AAM33679	MiBIG	Intraclusteric	Streptomyces sp. JP95	griseorhodin	Polyketide
BGC0000609_ADR01055	MiBIG	Intraclusteric	Nocardia sp. ATCC 202099	nocathiacin	RiPP
BGC0000274_AFY23047	MiBIG	Intraclusteric	uncultured bacterium	tetarimycin	Polyketide
BGC0000038_CAC37881	MiBIG	Intraclusteric	Streptomyces coelicolor A3(2)	coelimycin	Polyketide
BGC0001676_AVR52590	MiBIG	Intraclusteric	Streptomyces sp. FXJ1.235	mycemycin A-mycemycin B-mycemycin C-mycemycin D-mycemycin E	Alkaloid
BGC0001649_BBA84072	MiBIG	Intraclusteric	Streptomyces lavendulae	lavendiol	Polyketide
BGC0000610_ACR48345	MiBIG	Intraclusteric	Streptomyces actuosus	nosiheptide	RiPP
BGC0001061_ACN64819	MiBIG	Intraclusteric	Streptomyces diastatochromogenes	polyketomycin	Polyketide-Saccharide
BGC0000319_EDY47113	MiBIG	Intraclusteric	Streptomyces clavuligerus ATCC 27064	cephamycin C	NRP
BGC0000583_YP_001827878	MiBIG	Intraclusteric	Streptomyces griseus subsp. griseus NBRC 13350	grisemycin	RiPP
BGC0001448_ARU08096	MiBIG	Intraclusteric	uncultured bacterium	malacidin	NRP
BGC0000226_AAP69593	MiBIG	Intraclusteric	Streptomyces griseoflavus	gilvocarcin	Polyketide
BGC0000206_CAH10160	MiBIG	Intraclusteric	Streptomyces chartreusis	chartreusin	Polyketide
BGC0000257_BAG84243	MiBIG	Intraclusteric	Streptomyces griseoviridis	prodigiosin	Polyketide
BGC0001332_WP_018540597	MiBIG	Intraclusteric	Streptomyces sp. MspMP-M5	microtermolide A	NRP-Polyketide
BGC0000561_BAJ10692	MiBIG	Intraclusteric	Streptococcus thermophilus	thermophilin 1277	RiPP
BGC0000498_ACA51941	MiBIG	Intraclusteric	Streptococcus equinus	bovicin HJ50	RiPP
BGC0001070_CAN89666	MiBIG	Intraclusteric	Streptomyces collinus Tu 365	kirromycin	NRP-Polyketide
BGC0000245_BAC79048	MiBIG	Intraclusteric	Streptomyces sp. AM-7161	medermycin	Polyketide
BGC0000972_CAJ76299	MiBIG	Intraclusteric	Escherichia coli	colibactin	NRP-Polyketide
BGC0000288_BAJ19074	MiBIG	Intraclusteric	Streptomyces sp. SANK 62799	A-503083	NRP
BGC0001063_CAD55237	MiBIG	Intraclusteric	Streptomyces coelicolor A3(2)	undecylprodigiosin	NRP-Polyketide
