ID	Origin__autocolor	Clusteric__autocolor	Organism__autocolor	Product__autocolor	Type__autocolor
BGC0001052_ADC79646	MiBIG	Intraclusteric	Streptomyces sp. 307-9	tirandamycin	NRP-Polyketide
BGC0001773_ANY10574	MiBIG	Intraclusteric	Pseudonocardia sp. HH130630-07	selvamicin	Polyketide
BGC0000496_BAG19222	MiBIG	Intraclusteric	Streptomyces griseus subsp. griseus NBRC 13350	AmfS	RiPP
BGC0001381_AJO72715	MiBIG	Intraclusteric	Nocardia terpenica	brasilinolide A-brasilinolide B-brasilinolide C	Polyketide
BGC0001491_OJF16284	MiBIG	Intraclusteric	Couchioplanes caeruleus subsp. caeruleus	67-121C	Polyketide
BGC0000115_AAF71778	MiBIG	Intraclusteric	Streptomyces noursei ATCC 11455	nystatin	Polyketide-Saccharide
BGC0001798_AVV48274	MiBIG	Intraclusteric	Streptomyces sp.	tetrapetalone A-tetrapetalone B-tetrapetalone C-tetrapetalone D	Polyketide
BGC0001150_AMEG_HIPS_SALB_00483	MiBIG	Intraclusteric	Streptomyces alboniger DSM 40043 Unclassified.	pamamycin	Polyketide
BGC0000095_AGI61670	MiBIG	Intraclusteric	Micromonospora sp. CMS I2-32	micromonolactam	Polyketide
BGC0000034_AAQ82554	MiBIG	Intraclusteric	Streptomyces sp. FR-008	candicidin	Polyketide
BGC0000061_AAQ82554	MiBIG	Intraclusteric	Streptomyces sp. FR-008	FR-008	Polyketide
BGC0001303_ALA09379	MiBIG	Intraclusteric	Micromonospora sp. RL09-050-HVF-A	lobosamide	Polyketide
BGC0000151_CAJ88194	MiBIG	Intraclusteric	Streptomyces ambofaciens ATCC 23877	stambomycin	Polyketide-Saccharide
BGC0000373_EFG10351	MiBIG	Intraclusteric	Streptomyces clavuligerus ATCC 27064	holomycin	NRP
BGC0001233_ALK27903	MiBIG	Intraclusteric	Streptomyces sp. DSM 11171	feglymycin	NRP
BGC0000379_AEF16031	MiBIG	Intraclusteric	Streptomyces viridochromogenes	laspartomycin	NRP
BGC0001770_ANH11411	MiBIG	Intraclusteric	Streptomyces sp. SD85	sceliphrolactam	Polyketide
BGC0001770_ANH11420	MiBIG	Intraclusteric	Streptomyces sp. SD85	sceliphrolactam	Polyketide
BGC0001146_AID54697	MiBIG	Intraclusteric	Streptomyces sp. NRRL WC-3908	cyclothiazomycin C	RiPP
BGC0000135_BAK64651	MiBIG	Intraclusteric	Streptomyces sp. SN-593	reveromycin	Polyketide
BGC0000439_AHH53518	MiBIG	Intraclusteric	Saccharomonospora sp. CNQ490	taromycin	NRP
BGC0000040_AAZ94383	MiBIG	Intraclusteric	Streptomyces neyagawaensis	concanamycin A	Polyketide
BGC0001477_AVV61973	MiBIG	Intraclusteric	Streptomyces sp. ID38640	lydicamycin	NRP-Polyketide
BGC0000111_BAD38871	MiBIG	Intraclusteric	Streptomyces carzinostaticus	neocarzilin	Polyketide
BGC0000117_BAB69189	MiBIG	Intraclusteric	Streptomyces avermitilis	oligomycin	Polyketide
BGC0000143_ABG02266	MiBIG	Intraclusteric	Streptomyces albus	salinomycin	Polyketide
BGC0000142_ABP55200	MiBIG	Intraclusteric	Salinispora tropica CNB-440	salinilactam	Polyketide
BGC0001194_BAR73025	MiBIG	Intraclusteric	Streptomyces scabrisporus	hitachimycin	Polyketide
BGC0000665_CCH63740	MiBIG	Intraclusteric	Streptomyces sp. HKI0576	xiamycin	Alkaloid-Terpene
BGC0000666_AFK78083	MiBIG	Intraclusteric	Streptomyces sp. SCSIO 02999	xiamycin	Terpene
BGC0000164_BAE93719	MiBIG	Intraclusteric	Streptomyces sp. NRRL 11266	tetronomycin	Polyketide
BGC0000354_CAM56776	MiBIG	Intraclusteric	Actinoplanes friuliensis	friulimicin	NRP
BGC0000144_AEZ53964	MiBIG	Intraclusteric	Streptomyces albus	salinomycin	Polyketide
BGC0000049_ABB88528	MiBIG	Intraclusteric	Streptomyces sp. Eco86	E-492-E-975	Polyketide
BGC0001303_ALA09376	MiBIG	Intraclusteric	Micromonospora sp. RL09-050-HVF-A	lobosamide	Polyketide
BGC0001819_WP_015031698	MiBIG	Intraclusteric	Streptomyces venezuelae	venemycin	Polyketide
BGC0001237_ALJ49914	MiBIG	Intraclusteric	Salinispora pacifica DSM 45543	thiolactomycin	Polyketide
BGC0001662_AWC08649	MiBIG	Intraclusteric	Kitasatospora mediocidica	mediomycin A	Polyketide
BGC0000074_AAY28234	MiBIG	Intraclusteric	Streptomyces hygroscopicus	herbimycin	Polyketide
BGC0000068_ABI93788	MiBIG	Intraclusteric	Streptomyces hygroscopicus	geldanamycin	Polyketide
BGC0000066_AAO06927	MiBIG	Intraclusteric	Streptomyces hygroscopicus	geldanamycin	Polyketide
BGC0001597_BAV56016	MiBIG	Intraclusteric	Actinomadura fulva subsp. indica	fluvirucin b2	Polyketide
BGC0001359_CUW01169	MiBIG	Intraclusteric	Streptomyces caniferus	PM100117-PM100118	Polyketide
BGC0001773_ANY10577	MiBIG	Intraclusteric	Pseudonocardia sp. HH130630-07	selvamicin	Polyketide
BGC0001537_WP_055469547	MiBIG	Intraclusteric	Streptomyces sp. NBRC 110030	butyrolactol A	Polyketide
BGC0001491_OJF16285	MiBIG	Intraclusteric	Couchioplanes caeruleus subsp. caeruleus	67-121C	Polyketide
BGC0000078_BAP34706	MiBIG	Intraclusteric	Streptomyces sp. ML694-90F3	incednine	Polyketide
BGC0000032_AEH42478	MiBIG	Intraclusteric	Streptomyces chartreusis NRRL 3882	calcimycin	Polyketide
BGC0001581_AAX98177	MiBIG	Intraclusteric	Streptomyces aizunensis	ECO-02301	Polyketide
BGC0001349_AKD43766	MiBIG	Intraclusteric	Streptomyces sp. SCSIO 03032	heronamide	NRP-Polyketide
BGC0001643_BBC48406	MiBIG	Intraclusteric	Streptomyces sp.	lactomycins A-C	Polyketide
BGC0000116_ABV83236	MiBIG	Intraclusteric	Pseudonocardia autotrophica	nystatin-like Pseudonocardia polyene	Polyketide
BGC0000123_AAQ84162	MiBIG	Intraclusteric	Streptomyces sp. HK803	phoslactomycin B	Polyketide
BGC0001709_AVX51111	MiBIG	Intraclusteric	Streptomyces albulus	nystatin	Polyketide
BGC0000090_ACF35442	MiBIG	Intraclusteric	Actinosynnema pretiosum subsp. pretiosum	macbecin	Polyketide
BGC0000068_ABI93791	MiBIG	Intraclusteric	Streptomyces hygroscopicus	geldanamycin	Polyketide
BGC0000406_CAJ14055	MiBIG	Intraclusteric	Streptomyces viridochromogenes	phosphinothricin	NRP
BGC0000345_AHB38503	MiBIG	Intraclusteric	Streptomyces hygroscopicus	eponemycin	NRP-Polyketide
BGC0000142_ABP55203	MiBIG	Intraclusteric	Salinispora tropica CNB-440	salinilactam	Polyketide
BGC0000095_AGI61673	MiBIG	Intraclusteric	Micromonospora sp. CMS I2-32	micromonolactam	Polyketide
BGC0001690_AQT01400	MiBIG	Intraclusteric	Streptomyces gilvosporeus	natamycin	Polyketide
BGC0001381_AJO72748	MiBIG	Intraclusteric	Nocardia terpenica	brasilinolide A-brasilinolide B-brasilinolide C	Polyketide
BGC0001448_ARU08090	MiBIG	Intraclusteric	uncultured bacterium	malacidin	NRP
BGC0001773_ANY10580	MiBIG	Intraclusteric	Pseudonocardia sp. HH130630-07	selvamicin	Polyketide
BGC0000093_ADC45539	MiBIG	Intraclusteric	Streptomyces nanchangensis	meilingmycin	Polyketide
BGC0000002_AHH99948	MiBIG	Intraclusteric	Kutzneria albida DSM 43870	aculeximycin	Polyketide
BGC0001773_ANY10575	MiBIG	Intraclusteric	Pseudonocardia sp. HH130630-07	selvamicin	Polyketide
BGC0000995_ADH01482	MiBIG	Intraclusteric	Pseudomonas sp. 2663	FR901464	NRP-Polyketide
BGC0001096_ADH01482	MiBIG	Intraclusteric	Pseudomonas sp. 2663	FR901464	NRP-Polyketide
BGC0001113_AIC32690	MiBIG	Intraclusteric	Burkholderia sp. FERM BP-3421	spliceostatin-FR901464	NRP-Polyketide
BGC0001711_KFL51893	MiBIG	Intraclusteric	Burkholderia pyrrocinia	occidiofungin	NRP-Polyketide
BGC0000115_AAF71779	MiBIG	Intraclusteric	Streptomyces noursei ATCC 11455	nystatin	Polyketide-Saccharide
BGC0000100_AAO65802	MiBIG	Intraclusteric	Streptomyces cinnamonensis	monensin	Polyketide
BGC0001670_ANZ52465	MiBIG	Intraclusteric	Streptomyces cinnamonensis	monensin	Polyketide
BGC0000109_BAF85834	MiBIG	Intraclusteric	Streptomyces cyaneogriseus subsp. noncyanogenus	nemadectin	Polyketide
BGC0001347_ANQ43346	MiBIG	Intraclusteric	Pseudomonas synxantha CR32 Pseudomonas synxantha	poaeamide B poaeamide B	NRP NRP
BGC0000447_CCJ67634	MiBIG	Intraclusteric	Pseudomonas costantinii	tolaasin	NRP
BGC0001731_AIE54199	MiBIG	Intraclusteric	Streptomyces paulus	paulomycin	Other
BGC0001732_AIE54252	MiBIG	Intraclusteric	Streptomyces sp. YN86	paulomycin	Other
BGC0000425_AFH75318	MiBIG	Intraclusteric	Pseudomonas sp. CMR12a	sessilin	NRP
BGC0000289_CAD91198	MiBIG	Intraclusteric	Nonomuraea sp. ATCC 39727	A40926	NRP-Saccharide
BGC0001149_CDF96616	MiBIG	Intraclusteric	Pseudomonas sp. SHC52	brabantamide	NRP-Saccharide
BGC0000462_AFJ23818	MiBIG	Intraclusteric	Pseudomonas putida	WLIP	NRP
BGC0000116_ABV83234	MiBIG	Intraclusteric	Pseudonocardia autotrophica	nystatin-like Pseudonocardia polyene	Polyketide
BGC0000026_AAK83173	MiBIG	Intraclusteric	Streptomyces viridochromogenes Tue57	avilamycin A	Saccharide
BGC0000116_ABV83239	MiBIG	Intraclusteric	Pseudonocardia autotrophica	nystatin-like Pseudonocardia polyene	Polyketide
BGC0000826_EFG04593	MiBIG	Intraclusteric	Streptomyces clavuligerus ATCC 27064	staurosporine	Alkaloid
BGC0000435_AAO56327	MiBIG	Intraclusteric	Pseudomonas syringae pv. tomato str. DC3000	syringafactin	NRP
BGC0000329_ACV88180	MiBIG	Intraclusteric	Pseudomonas corrugata	corpeptin	NRP
BGC0001195_AJW65412	MiBIG	Intraclusteric	Nocardiopsis sp. CMB-M0232	nocardiopsin	NRP-Polyketide
BGC0000288_BAJ19074	MiBIG	Intraclusteric	Streptomyces sp. SANK 62799	A-503083	NRP
BGC0000143_ABG02265	MiBIG	Intraclusteric	Streptomyces albus	salinomycin	Polyketide
BGC0001312_CAY48792	MiBIG	Intraclusteric	Pseudomonas fluorescens SBW25	viscosin	NRP
BGC0001807_ATL73052	MiBIG	Intraclusteric	Streptomyces pactum	totopensamide	NRP-Polyketide
BGC0001114_AGN11896	MiBIG	Intraclusteric	Burkholderia thailandensis	thailanstatin	NRP-Polyketide
BGC0000042_BAO66545	MiBIG	Intraclusteric	Streptomyces sp. MJ635-86F5	cremimycin	Polyketide
BGC0001208_AGE25483	MiBIG	Intraclusteric	Pseudomonas poae RE*1-1-14	poaeamide	NRP
BGC0001346_AOA33126	MiBIG	Intraclusteric	Pseudomonas fluorescens BW11P2 Pseudomonas fluorescens	bananamides bananamides	NRP NRP
BGC0000305_BAC67533	MiBIG	Intraclusteric	Pseudomonas sp. MIS38	arthrofactin	NRP
BGC0001522_AWR88389	MiBIG	Intraclusteric	Streptomyces filamentosus	auroramycin	Polyketide
BGC0001452_sipR1	MiBIG	Intraclusteric	Streptomyces sp.	sipanmycin	Polyketide
BGC0001648_ANR02561	MiBIG	Intraclusteric	Streptomyces sp.	lasalocid	Polyketide
BGC0001230_sln13	MiBIG	Intraclusteric	Streptomyces sp. CNB091	salinamides	NRP-Polyketide
BGC0001766_sln13	MiBIG	Intraclusteric	Streptomyces sp. CNB091	salinamide A	NRP
BGC0000123_AAQ84139	MiBIG	Intraclusteric	Streptomyces sp. HK803	phoslactomycin B	Polyketide
BGC0000049_ABB88527	MiBIG	Intraclusteric	Streptomyces sp. Eco86	E-492-E-975	Polyketide
BGC0001619_AKA59105	MiBIG	Intraclusteric	Streptomyces sp. WAC2288	ibomycin	Polyketide
BGC0000159_ABW96530	MiBIG	Intraclusteric	Streptomyces spiroverticillatus	tautomycin	Polyketide
BGC0000883_AGG35693	MiBIG	Intraclusteric	Streptomyces arginensis	arginomycin	Other
BGC0001194_BAR73024	MiBIG	Intraclusteric	Streptomyces scabrisporus	hitachimycin	Polyketide
BGC0000398_AFH75333	MiBIG	Intraclusteric	Pseudomonas sp. CMR12a	orfamide	NRP
BGC0000015_AAV37062	MiBIG	Intraclusteric	Streptomyces nodosus	amphotericin	Polyketide
BGC0001208_AGE26256	MiBIG	Intraclusteric	Pseudomonas poae RE*1-1-14	poaeamide	NRP
BGC0000399_AAY91417	MiBIG	Intraclusteric	Pseudomonas protegens Pf-5	orfamide	NRP
BGC0000079_ACN69983	MiBIG	Intraclusteric	Streptomyces antibioticus	indanomycin	Polyketide
BGC0000115_AAF71781	MiBIG	Intraclusteric	Streptomyces noursei ATCC 11455	nystatin	Polyketide-Saccharide
BGC0000049_ABB88526	MiBIG	Intraclusteric	Streptomyces sp. Eco86	E-492-E-975	Polyketide
BGC0000086_BAG85023	MiBIG	Intraclusteric	Streptomyces lasaliensis	lasalocid	Polyketide
BGC0000087_CAQ64683	MiBIG	Intraclusteric	Streptomyces lasaliensis	lasalocid	Polyketide
BGC0000034_AAQ82551	MiBIG	Intraclusteric	Streptomyces sp. FR-008	candicidin	Polyketide
BGC0000061_AAQ82551	MiBIG	Intraclusteric	Streptomyces sp. FR-008	FR-008	Polyketide
BGC0001829_CUX96948	MiBIG	Intraclusteric	Streptomyces chromofuscus	alpha,beta-epoxyketone	NRP-Polyketide
BGC0001416_KPN90368	MiBIG	Intraclusteric	Pseudomonas sp. In5	nunapeptin-nunamycin	NRP
BGC0000411_ABW17374	MiBIG	Intraclusteric	Pseudomonas putida	putisolvin	NRP
BGC0001690_AQT01398	MiBIG	Intraclusteric	Streptomyces gilvosporeus	natamycin	Polyketide
BGC0000108_ADX66474	MiBIG	Intraclusteric	Streptomyces chattanoogensis	natamycin	Polyketide
BGC0001359_CUW01168	MiBIG	Intraclusteric	Streptomyces caniferus	PM100117-PM100118	Polyketide
BGC0001619_AKV63202	MiBIG	Intraclusteric	Streptomyces sp. WAC2288	ibomycin	Polyketide
BGC0000116_ABV83238	MiBIG	Intraclusteric	Pseudonocardia autotrophica	nystatin-like Pseudonocardia polyene	Polyketide
BGC0000398_AFH75327	MiBIG	Intraclusteric	Pseudomonas sp. CMR12a	orfamide	NRP
BGC0000971_CBW54659	MiBIG	Intraclusteric	Streptomyces sp. JS360	cinnabaramide	NRP-Polyketide
BGC0000399_AAY91424	MiBIG	Intraclusteric	Pseudomonas protegens Pf-5	orfamide	NRP
BGC0001509_WP_064118562	MiBIG	Intraclusteric	Pseudomonas fluorescens	anikasin	NRP
BGC0001824_OTA20323	MiBIG	Intraclusteric	Xenorhabdus beddingii	xefoampeptides A-G	NRP
BGC0001346_AOA33120	MiBIG	Intraclusteric	Pseudomonas fluorescens BW11P2 Pseudomonas fluorescens	bananamides bananamides	NRP NRP
BGC0000059_BAC68119	MiBIG	Intraclusteric	Streptomyces avermitilis MA-4680 = NBRC 14893	filipin	Polyketide
BGC0000411_ABW17380	MiBIG	Intraclusteric	Pseudomonas putida	putisolvin	NRP
BGC0000105_AAP42850	MiBIG	Intraclusteric	Streptomyces nanchangensis	nanchangmycin	Polyketide
BGC0000882_AFD20755	MiBIG	Intraclusteric	Streptomyces rimofaciens	mildiomycin	Other
BGC0000002_AHH99945	MiBIG	Intraclusteric	Kutzneria albida DSM 43870	aculeximycin	Polyketide
BGC0001177_AHL46703	MiBIG	Intraclusteric	Streptomyces bottropensis	mensacaricin	Polyketide
BGC0000323_AHZ34234	MiBIG	Intraclusteric	Pseudomonas cichorii	cichofactin	NRP
BGC0000034_AAQ82553	MiBIG	Intraclusteric	Streptomyces sp. FR-008	candicidin	Polyketide
BGC0000061_AAQ82553	MiBIG	Intraclusteric	Streptomyces sp. FR-008	FR-008	Polyketide
BGC0001389_AHZ34250	MiBIG	Intraclusteric	Pseudomonas cichorii	cichopeptin	NRP
BGC0001711_KFL51891	MiBIG	Intraclusteric	Burkholderia pyrrocinia	occidiofungin	NRP-Polyketide
BGC0000002_AHH99949	MiBIG	Intraclusteric	Kutzneria albida DSM 43870	aculeximycin	Polyketide
BGC0000437_AAY37646	MiBIG	Intraclusteric	Pseudomonas syringae pv. syringae	syringomycin	NRP
BGC0001441_ARO49584	MiBIG	Intraclusteric	Streptomyces sp.	belactosin A-belactosin C	Other
BGC0001040_CAA60471	MiBIG	Intraclusteric	Streptomyces rapamycinicus	rapamycin	NRP-Polyketide
BGC0000435_AAO56332	MiBIG	Intraclusteric	Pseudomonas syringae pv. tomato str. DC3000	syringafactin	NRP
BGC0000666_AFK78084	MiBIG	Intraclusteric	Streptomyces sp. SCSIO 02999	xiamycin	Terpene
BGC0000665_CCH63741	MiBIG	Intraclusteric	Streptomyces sp. HKI0576	xiamycin	Alkaloid-Terpene
BGC0001755_AWW87421	MiBIG	Intraclusteric	Streptomyces sp.	reedsmycins	Polyketide
BGC0001619_AKA59106	MiBIG	Intraclusteric	Streptomyces sp. WAC2288	ibomycin	Polyketide
BGC0001070_CAN89667	MiBIG	Intraclusteric	Streptomyces collinus Tu 365	kirromycin	NRP-Polyketide
BGC0001215_CRI73803	MiBIG	Intraclusteric			
BGC0001348_WP_037966912	MiBIG	Intraclusteric	Streptomyces varsoviensis	JBIR-100	Polyketide
BGC0000323_AHZ34237	MiBIG	Intraclusteric	Pseudomonas cichorii	cichofactin	NRP
BGC0000015_AAV37060	MiBIG	Intraclusteric	Streptomyces nodosus	amphotericin	Polyketide
BGC0001197_ABW11820	MiBIG	Intraclusteric	Frankia sp. EAN1pec	frankiamicin	Polyketide
BGC0001707_AQM75225	MiBIG	Intraclusteric	Streptomyces sp.	nosiheptide	RiPP
BGC0000123_AAQ84140	MiBIG	Intraclusteric	Streptomyces sp. HK803	phoslactomycin B	Polyketide
BGC0001433_SCO70297	MiBIG	Intraclusteric	Streptomyces argillaceus	argimycin P	Polyketide
BGC0001714_WP_005152867	MiBIG	Intraclusteric	Amycolatopsis azurea DSM 43854	octacosamicin	NRP-Polyketide
BGC0001295_ALA99206	MiBIG	Intraclusteric	Streptomyces cremeus	cremeomycin	Other
BGC0000938_ACG70813	MiBIG	Intraclusteric	Streptomyces fradiae	fosfomycin	Other
BGC0000336_AAX31566	MiBIG	Intraclusteric	Streptomyces roseosporus NRRL 11379	daptomycin	NRP
BGC0001232_WP_043474105	MiBIG	Intraclusteric	Kitasatospora sp. MBT66	leucanicidin	Polyketide
BGC0000622_ABS44971	MiBIG	Intraclusteric	Bacillus megaterium	megacin	RiPP
BGC0000028_ADC79628	MiBIG	Intraclusteric	Streptomyces lohii	bafilomycin	Polyketide
BGC0000453_ABA59549	MiBIG	Intraclusteric	Streptomyces tsusimaensis	valinomycin	NRP
BGC0000897_ACZ13466	MiBIG	Intraclusteric	Streptomyces luridus	dehydrophos	Other
BGC0001555_YP_002539321	MiBIG	Intraclusteric	Escherichia coli chi7122	colicin V	RiPP
BGC0000429_AEA30290	MiBIG	Intraclusteric	Streptomyces sp. Acta 2897	skyllamycin	NRP
BGC0000413_AAY93341	MiBIG	Intraclusteric	Pseudomonas protegens Pf-5	pyoverdine	NRP
BGC0001496_EWC60877	MiBIG	Intraclusteric	Actinokineospora spheciospongiae	actinokineosin	RiPP
BGC0000429_AEA30289	MiBIG	Intraclusteric	Streptomyces sp. Acta 2897	skyllamycin	NRP
BGC0000159_ABW96549	MiBIG	Intraclusteric	Streptomyces spiroverticillatus	tautomycin	Polyketide
BGC0000703_BAE95463	MiBIG	Intraclusteric	Streptomyces kanamyceticus	kanamycin	Saccharide
BGC0000409_AEA29625	MiBIG	Intraclusteric	Streptomyces albus subsp. albus	porothramycin	NRP
BGC0000289_CAD91194	MiBIG	Intraclusteric	Nonomuraea sp. ATCC 39727	A40926	NRP-Saccharide
BGC0001555_YP_002539347	MiBIG	Intraclusteric	Escherichia coli chi7122	colicin V	RiPP
BGC0001189_CAQ71840	MiBIG	Intraclusteric	Cupriavidus taiwanensis LMG 19424	taiwachelin	NRP
BGC0000223_AEE65485	MiBIG	Intraclusteric	uncultured bacterium BAC AB649/1850	fluostatin	Polyketide
BGC0001055_CAJ87568	MiBIG	Intraclusteric	Escherichia coli	yersiniabactin	NRP-Polyketide
BGC0001783_AFW04588	MiBIG	Intraclusteric	Streptomyces flocculus	streptonigrin	Other
BGC0000794_AAR99616	MiBIG	Intraclusteric	Geobacillus stearothermophilus	S-layer glycan	Saccharide
BGC0000703_BAE95539	MiBIG	Intraclusteric	Streptomyces kanamyceticus	kanamycin	Saccharide
BGC0000424_ADJ63837	MiBIG	Intraclusteric	Herbaspirillum seropedicae SmR1	serobactins	NRP
BGC0001555_YP_002539390	MiBIG	Intraclusteric	Escherichia coli chi7122	colicin V	RiPP
BGC0000065_ADE22347	MiBIG	Intraclusteric	Streptomyces galbus	galbonolides	Polyketide
BGC0001491_OJF16263	MiBIG	Intraclusteric	Couchioplanes caeruleus subsp. caeruleus	67-121C	Polyketide
BGC0001133_CBJ79909	MiBIG	Intraclusteric	Xenorhabdus bovienii SS-2004	taxlllaid	NRP
BGC0001133_CBJ79894	MiBIG	Intraclusteric	Xenorhabdus bovienii SS-2004	taxlllaid	NRP
BGC0001133_CBJ79899	MiBIG	Intraclusteric	Xenorhabdus bovienii SS-2004	taxlllaid	NRP
BGC0000695_CAF31531	MiBIG	Intraclusteric	Micromonospora olivasterospora	fortimicin	Saccharide
BGC0001582_AIW58894	MiBIG	Intraclusteric	Nonomuraea sp. MJM5123	ecumicin	NRP
BGC0000144_AEZ53941	MiBIG	Intraclusteric	Streptomyces albus	salinomycin	Polyketide
BGC0000418_AIE77054	MiBIG	Intraclusteric	Amycolatopsis lurida	ristocetin	NRP
BGC0000419_AIG79246	MiBIG	Intraclusteric	Amycolatopsis japonica	ristomycin A	NRP-Saccharide
BGC0000949_BAI23312	MiBIG	Intraclusteric	Streptomyces griseus	A-500359s	NRP-Other
BGC0000526_ABI30224	MiBIG	Intraclusteric	Streptococcus macedonicus	macedocin	RiPP
BGC0000842_AGU42435	MiBIG	Intraclusteric	Streptomyces argenteolus	carbapenem MM 4550	Other
BGC0000509_AFN69429	MiBIG	Intraclusteric	Staphylococcus epidermidis	epilancin 15X	RiPP
BGC0000845_EDY47144	MiBIG	Intraclusteric	Streptomyces clavuligerus ATCC 27064	clavulanic acid	Other
BGC0000379_AEG64684	MiBIG	Intraclusteric	Streptomyces viridochromogenes	laspartomycin	NRP
BGC0001459_OKA09420	MiBIG	Intraclusteric	Amycolatopsis regifaucium	decaplanin	NRP
BGC0001461_OLZ50883	MiBIG	Intraclusteric	Amycolatopsis keratiniphila subsp. nogabecina	nogabecin	NRP
BGC0000311_CAG25754	MiBIG	Intraclusteric	Amycolatopsis balhimycina DSM 5908	balhimycin	NRP
BGC0001635_AQZ71349	MiBIG	Intraclusteric	Nonomuraea sp. ATCC 55076	kistamicin A	NRP-Polyketide
BGC0001288_BAQ25495	MiBIG	Intraclusteric	Micromonospora sp. GMKU326	maklamicin	Polyketide
BGC0000455_AEI58862	MiBIG	Intraclusteric	Amycolatopsis orientalis HCCB10007	vancomycin	NRP
BGC0001460_EME52993	MiBIG	Intraclusteric	Amycolatopsis decaplanina DSM 44594	decaplanin	NRP
BGC0001462_OLZ52648	MiBIG	Intraclusteric	Amycolatopsis coloradensis	avoparcin	NRP
BGC0000341_ABD65944	MiBIG	Intraclusteric	Streptomyces fungicidicus	enduracidin	NRP
BGC0001661_AVO00817	MiBIG	Intraclusteric	Streptomyces sp.	mayamycin B	Polyketide
BGC0001728_WP_013310330	MiBIG	Intraclusteric	Paenibacillus polymyxa E681	paenilipoheptin	NRP-Polyketide
BGC0000565_BAE46924	MiBIG	Intraclusteric	Streptomyces sp. TP-A0584	goadsporin	RiPP
BGC0000557_AAB92599	MiBIG	Intraclusteric	Streptococcus pyogenes	streptococcin A-FF22	RiPP
BGC0001106_ABS90485	MiBIG	Intraclusteric	Streptomyces albus	oxazolomycin	NRP-Polyketide
BGC0001771_WP_051872433	MiBIG	Intraclusteric	Streptomyces sclerotialus	scleric acid	NRP
BGC0000544_CCQ18688	MiBIG	Intraclusteric	Planomonospora alba	planosporicin	RiPP
BGC0000700_CAH60128	MiBIG	Intraclusteric	Streptomyces tenjimariensis	istamycin	Saccharide
BGC0001558_WP_018891761	MiBIG	Intraclusteric	Streptomyces sp. CNT302	cosmomycin C-cosmomycin D	Polyketide
BGC0000696_CAF31457	MiBIG	Intraclusteric	Micromonospora echinospora	gentamicin	Saccharide
BGC0001603_ARV75734	MiBIG	Intraclusteric	Micromonospora echinospora	gentamicin	Saccharide
BGC0001788_AOT85897	MiBIG	Intraclusteric	Streptococcus suis	suicin 65	RiPP
BGC0000413_AAY93446	MiBIG	Intraclusteric	Pseudomonas protegens Pf-5	pyoverdine	NRP
BGC0000303_ABW71856	MiBIG	Intraclusteric	Streptomyces refuineus subsp. thermotolerans	anthramycin	NRP
BGC0000267_ACP19349	MiBIG	Intraclusteric	Micromonospora sp. Tu 6368	saquayamycin Z-galtamycin B	Polyketide-Saccharide
BGC0000518_EFL36748	MiBIG	Intraclusteric	Streptomyces viridochromogenes DSM 40736	informatipeptin	RiPP
BGC0001555_YP_002539319	MiBIG	Intraclusteric	Escherichia coli chi7122	colicin V	RiPP
BGC0000714_ACN38369	MiBIG	Intraclusteric	Micromonospora inyonensis	sisomicin	Saccharide
