ID	gene	organism	Region	Cluster	Position	Strand	Type	Class1	Class2	Class3	Product	File
fig|56099.17.peg.6566	cds35541_36000	Lentzea sp. cc55	26.1	1	35459..35917	-	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6567	cds36029_36329	Lentzea sp. cc55	26.1	1	35947..36246	+	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6568	cds36527_38453	Lentzea sp. cc55	26.1	1	36445..38370	+	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6569	cds38468_40184	Lentzea sp. cc55	26.1	1	38386..40101	+	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6570	cds40235_40655	Lentzea sp. cc55	26.1	1	40153..40572	+	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6571	cds40750_42043	Lentzea sp. cc55	26.1	1	40668..41960	+	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6572	cds42182_42392	Lentzea sp. cc55	26.1	1	42100..42309	-	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6573	cds42537_43335	Lentzea sp. cc55	26.1	1	42455..43252	-	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6574	cds43345_44770	Lentzea sp. cc55	26.1	1	43263..44687	-	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6575	cds44882_46859	Lentzea sp. cc55	26.1	1	44800..46776	-	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6576	cds46937_47996	Lentzea sp. cc55	26.1	1	46855..47913	-	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6577	cds48110_49790	Lentzea sp. cc55	26.1	1	48028..49707	-	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6578	cds49786_50680	Lentzea sp. cc55	26.1	1	49704..50597	-	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..
fig|56099.17.peg.6580	cds52747_53053	Lentzea sp. cc55	26.2	2	1..306	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6581	cds53354_53966	Lentzea sp. cc55	26.2	2	608..1219	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6582	cds53962_55180	Lentzea sp. cc55	26.2	2	1216..2433	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6583	cds55214_56273	Lentzea sp. cc55	26.2	2	2468..3526	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6584	cds56269_57529	Lentzea sp. cc55	26.2	2	3523..4782	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6585	cds57525_58755	Lentzea sp. cc55	26.2	2	4779..6008	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6586	cds58751_60062	Lentzea sp. cc55	26.2	2	6005..7315	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6587	cds60322_60517	Lentzea sp. cc55	26.2	2	7576..7770	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6588	cds60513_61167	Lentzea sp. cc55	26.2	2	7767..8420	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6589	cds61222_62107	Lentzea sp. cc55	26.2	2	8476..9360	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6590	cds62295_62499	Lentzea sp. cc55	26.2	2	9549..9752	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6591	cds62582_65675	Lentzea sp. cc55	26.2	2	9836..12928	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6592	cds65817_67044	Lentzea sp. cc55	26.2	2	13071..14297	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6593	cds67151_67754	Lentzea sp. cc55	26.2	2	14405..15007	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6594	cds67750_68707	Lentzea sp. cc55	26.2	2	15004..15960	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6595	cds68703_69987	Lentzea sp. cc55	26.2	2	15957..17240	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6596	cds69983_71228	Lentzea sp. cc55	26.2	2	17237..18481	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6597	cds71224_71362	Lentzea sp. cc55	26.2	2	18478..18615	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6598	cds71358_72579	Lentzea sp. cc55	26.2	2	18612..19832	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6599	cds72725_76562	Lentzea sp. cc55	26.2	2	19979..23815	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6600	cds76549_76771	Lentzea sp. cc55	26.2	2	23803..24024	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6601	cds76969_77194	Lentzea sp. cc55	26.2	2	24223..24447	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6602	cds77186_78005	Lentzea sp. cc55	26.2	2	24440..25258	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6603	cds78242_78671	Lentzea sp. cc55	26.2	2	25496..25924	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6604	cds78878_80801	Lentzea sp. cc55	26.2	2	26132..28054	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6605	cds80832_81045	Lentzea sp. cc55	26.2	2	28086..28298	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6606	cds81170_81590	Lentzea sp. cc55	26.2	2	28424..28843	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6607	cds82009_85126	Lentzea sp. cc55	26.2	2	29263..32379	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6608	cds85125_86055	Lentzea sp. cc55	26.2	2	32379..33308	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6609	cds86051_87569	Lentzea sp. cc55	26.2	2	33305..34822	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6610	cds87565_90775	Lentzea sp. cc55	26.2	2	34819..38028	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6611	cds90918_92148	Lentzea sp. cc55	26.2	2	38172..39401	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6612	cds92279_92852	Lentzea sp. cc55	26.2	2	39533..40105	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6613	cds92866_93862	Lentzea sp. cc55	26.2	2	40120..41115	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6614	cds93864_95553	Lentzea sp. cc55	26.2	2	41118..42806	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6615	cds95755_97105	Lentzea sp. cc55	26.2	2	43009..44358	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6616	cds97122_97422	Lentzea sp. cc55	26.2	2	44376..44675	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6617	cds97454_99539	Lentzea sp. cc55	26.2	2	44708..46792	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6618	cds99535_101668	Lentzea sp. cc55	26.2	2	46789..48921	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6619	cds101664_102531	Lentzea sp. cc55	26.2	2	48918..49784	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6620	cds102538_105625	Lentzea sp. cc55	26.2	2	49792..52878	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6621	cds105663_106779	Lentzea sp. cc55	26.2	2	52917..54032	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6622	cds107262_108501	Lentzea sp. cc55	26.2	2	54516..55754	-	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6623	cds108520_108634	Lentzea sp. cc55	26.2	2	55774..55887	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6624	cds108767_109991	Lentzea sp. cc55	26.2	2	56021..57244	+	NRPS-like	NRP			napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	c00026_CC55NOD..
fig|56099.17.peg.6633	cds120985_122278	Lentzea sp. cc55	26.3	3	1..1293	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6634	cds122370_122964	Lentzea sp. cc55	26.3	3	1386..1979	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6635	cds123079_123802	Lentzea sp. cc55	26.3	3	2095..2817	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6636	cds123822_124926	Lentzea sp. cc55	26.3	3	2838..3941	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6637	cds124928_126260	Lentzea sp. cc55	26.3	3	3944..5275	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6638	cds126281_127169	Lentzea sp. cc55	26.3	3	5297..6184	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6639	cds127208_127520	Lentzea sp. cc55	26.3	3	6224..6535	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6640	cds127516_128497	Lentzea sp. cc55	26.3	3	6532..7512	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6641	cds128527_129937	Lentzea sp. cc55	26.3	3	7543..8952	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6642	cds130110_130341	Lentzea sp. cc55	26.3	3	9126..9356	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6643	cds130457_130910	Lentzea sp. cc55	26.3	3	9473..9925	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6644	cds130899_131238	Lentzea sp. cc55	26.3	3	9915..10253	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6645	cds131269_131491	Lentzea sp. cc55	26.3	3	10285..10506	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6646	cds132015_132996	Lentzea sp. cc55	26.3	3	11031..12011	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6647	cds132992_134006	Lentzea sp. cc55	26.3	3	12008..13021	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6648	cds134002_135181	Lentzea sp. cc55	26.3	3	13018..14196	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6649	cds135375_136464	Lentzea sp. cc55	26.3	3	14391..15479	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6650	cds136805_138668	Lentzea sp. cc55	26.3	3	15821..17683	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6651	cds138723_138870	Lentzea sp. cc55	26.3	3	17739..17885	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6652	cds139297_139822	Lentzea sp. cc55	26.3	3	18313..18837	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6653	cds139926_140034	Lentzea sp. cc55	26.3	3	18942..19049	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6654	cds140174_140288	Lentzea sp. cc55	26.3	3	19190..19303	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6655	cds140494_148786	Lentzea sp. cc55	26.3	3	19510..27801	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6656	cds148782_154233	Lentzea sp. cc55	26.3	3	27798..33248	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6657	cds154229_155348	Lentzea sp. cc55	26.3	3	33245..34363	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6658	cds155344_156517	Lentzea sp. cc55	26.3	3	34360..35532	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6659	cds156513_157851	Lentzea sp. cc55	26.3	3	35529..36866	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6660	cds157847_159464	Lentzea sp. cc55	26.3	3	36863..38479	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6661	cds159512_160838	Lentzea sp. cc55	26.3	3	38528..39853	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6662	cds160893_161685	Lentzea sp. cc55	26.3	3	39909..40700	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6663	cds162176_163640	Lentzea sp. cc55	26.3	3	41192..42655	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6664	cds163703_164975	Lentzea sp. cc55	26.3	3	42719..43990	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6665	cds165037_165211	Lentzea sp. cc55	26.3	3	44053..44226	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6666	cds165411_166854	Lentzea sp. cc55	26.3	3	44427..45869	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6667	cds167026_168175	Lentzea sp. cc55	26.3	3	46042..47190	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6668	cds168245_168707	Lentzea sp. cc55	26.3	3	47261..47722	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6669	cds168753_169101	Lentzea sp. cc55	26.3	3	47769..48116	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6670	cds169191_170133	Lentzea sp. cc55	26.3	3	48207..49148	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6671	cds170370_170991	Lentzea sp. cc55	26.3	3	49386..50006	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6672	cds170993_172292	Lentzea sp. cc55	26.3	3	50009..51307	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6673	cds172307_173243	Lentzea sp. cc55	26.3	3	51323..52258	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6674	cds173294_174716	Lentzea sp. cc55	26.3	3	52310..53731	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6675	cds175198_175525	Lentzea sp. cc55	26.3	3	54214..54540	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6676	cds175616_176552	Lentzea sp. cc55	26.3	3	54632..55567	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6677	cds176663_176933	Lentzea sp. cc55	26.3	3	55679..55948	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6678	cds177033_177789	Lentzea sp. cc55	26.3	3	56049..56804	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6679	cds177896_178043	Lentzea sp. cc55	26.3	3	56912..57058	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6680	cds178032_178632	Lentzea sp. cc55	26.3	3	57048..57647	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6681	cds178658_179312	Lentzea sp. cc55	26.3	3	57674..58327	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6682	cds179308_180112	Lentzea sp. cc55	26.3	3	58324..59127	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6683	cds180115_180889	Lentzea sp. cc55	26.3	3	59131..59904	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6684	cds181103_182297	Lentzea sp. cc55	26.3	3	60119..61312	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6685	cds182456_182588	Lentzea sp. cc55	26.3	3	61472..61603	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6686	cds182822_183032	Lentzea sp. cc55	26.3	3	61838..62047	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6687	cds183028_183346	Lentzea sp. cc55	26.3	3	62044..62361	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6688	cds183353_183470	Lentzea sp. cc55	26.3	3	62369..62485	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6689	cds183507_183627	Lentzea sp. cc55	26.3	3	62523..62642	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6690	cds183878_185510	Lentzea sp. cc55	26.3	3	62894..64525	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6691	cds185506_187087	Lentzea sp. cc55	26.3	3	64522..66102	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6692	cds187160_188249	Lentzea sp. cc55	26.3	3	66176..67264	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6693	cds188217_188988	Lentzea sp. cc55	26.3	3	67233..68003	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6694	cds188984_190115	Lentzea sp. cc55	26.3	3	68000..69130	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6695	cds190183_190864	Lentzea sp. cc55	26.3	3	69199..69879	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6696	cds190890_193113	Lentzea sp. cc55	26.3	3	69906..72128	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6697	cds193119_195012	Lentzea sp. cc55	26.3	3	72135..74027	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6698	cds195095_196067	Lentzea sp. cc55	26.3	3	74111..75082	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6699	cds196171_196798	Lentzea sp. cc55	26.3	3	75187..75813	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6700	cds196867_204166	Lentzea sp. cc55	26.3	3	75883..83181	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6701	cds204162_205761	Lentzea sp. cc55	26.3	3	83178..84776	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6702	cds205827_206364	Lentzea sp. cc55	26.3	3	84843..85379	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6703	cds206779_207250	Lentzea sp. cc55	26.3	3	85795..86265	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6704	cds207461_208082	Lentzea sp. cc55	26.3	3	86477..87097	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6705	cds208164_208284	Lentzea sp. cc55	26.3	3	87180..87299	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6706	cds208333_209344	Lentzea sp. cc55	26.3	3	87349..88359	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6707	cds209366_210149	Lentzea sp. cc55	26.3	3	88382..89164	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6708	cds210229_210745	Lentzea sp. cc55	26.3	3	89245..89760	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6709	cds210880_211378	Lentzea sp. cc55	26.3	3	89896..90393	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6710	cds212278_213565	Lentzea sp. cc55	26.3	3	91294..92580	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6711	cds213561_213939	Lentzea sp. cc55	26.3	3	92577..92954	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6712	cds214314_215154	Lentzea sp. cc55	26.3	3	93330..94169	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6713	cds215270_216092	Lentzea sp. cc55	26.3	3	94286..95107	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6714	cds216120_216399	Lentzea sp. cc55	26.3	3	95136..95414	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6715	cds216560_216836	Lentzea sp. cc55	26.3	3	95576..95851	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6716	cds216994_218188	Lentzea sp. cc55	26.3	3	96010..97203	-	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6717	cds218355_220995	Lentzea sp. cc55	26.3	3	97371..100010	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
fig|56099.17.peg.6718	cds221192_222233	Lentzea sp. cc55	26.3	3	100208..101248	+	CDPS NRPS T1PKS	NRP	Polyketide		coelibactin	c00026_CC55NOD..
