ClusterBlast scores for contig_54

Table of genes, locations, strands and annotations of query cluster:
cds171364_171739	171364	171739	+	Efflux ABC transporter, ATP-binding protein	

Table of Blast hits (query gene, subject gene, %identity, blast score, %coverage, e-value):
cds171964_173398	CE422_RS01305	85	700	100.0	1.5e-199
cds173429_173693	CE422_RS01300	94	149	93.10344827586206	1.1e-34
cds175052_175928	CE422_RS01295	93	255	46.391752577319586	4.6e-66
cds176016_176280	CE422_RS01295	92	163	98.85057471264368	9.3e-39
cds177033_177555	CE422_RS01285	86	229	80.92485549132948	2.7e-58
cds177551_177977	CE422_RS01280	93	263	100.0	1.1e-68
cds178209_178971	CE422_RS01275	92	473	100.0	1.6e-131
cds179062_180793	CE422_RS01270	88	450	43.92361111111111	2.5e-124
cds179062_180793	CE422_RS01265	95	382	37.67361111111111	6.4e-104
cds180783_180999	CE422_RS01265	99	150	98.59154929577466	6.6e-35
cds180979_182014	CE422_RS01260	92	626	100.29069767441861	1.2e-177
cds183001_183619	CE422_RS01250	90	361	99.51219512195122	5.5e-98
cds183608_183833	CE422_RS01250	82	123	95.94594594594594	9e-27
cds184060_185008	CE422_RS01245	98	579	100.0	1.5e-163
cds184060_185008	CE422_RS01085	43	199	97.77777777777777	5.5e-49
cds185004_185181	CE422_RS01240	68	68	96.55172413793103	2.7e-10
cds185231_186122	CE422_RS01240	97	483	100.0	1.1e-134
cds185231_186122	CE422_RS01085	36	149	97.97297297297297	3.6e-34
cds185231_186122	CE422_RS01245	31	96	99.66216216216216	4.7e-18
cds186158_187088	CE422_RS01235	98	543	90.61488673139159	1.2e-152
cds186158_187088	CE422_RS01050	50	267	81.55339805825243	1.2e-69
cds187176_187524	CE422_RS01230	90	199	95.65217391304348	1.5e-49
cds187520_188021	CE422_RS01230	63	106	56.024096385542165	3.4e-21
cds188278_189406	CE422_RS01225	72	458	103.2	4.6e-127
cds189384_190614	CE422_RS01225	76	279	52.567237163814184	5.5e-73
cds189384_190614	CE422_RS01220	56	112	30.317848410757946	1.2e-22
cds190646_192698	CE422_RS01220	95	1222	95.16837481698389	0.0
cds192664_195802	CE422_RS01220	69	1313	101.14832535885168	0.0
cds195872_196319	CE422_RS01220	70	178	95.27027027027027	4.7e-43
cds195872_196319	CE422_RS01065	45	98	91.8918918918919	4.8e-19
cds196302_196698	CE422_RS01220	75	164	93.89312977099237	8.2e-39
cds198075_198762	CE422_RS01220	90	357	85.52631578947368	8.8e-97
cds198824_199829	CE422_RS01220	93	608	99.40119760479041	4.2e-172
cds200501_201116	CE422_RS01220	97	391	100.0	4.9e-107
cds200501_201116	CE422_RS01065	44	138	98.52941176470588	9.8e-31
cds201121_202171	CE422_RS01215	88	516	99.14040114613181	2.3e-144
cds202631_203288	CE422_RS01210	97	271	62.38532110091744	6.1e-71
cds203379_203955	CE422_RS01210	83	301	91.62303664921467	4.8e-80
cds204109_204457	CE422_RS01205	95	107	48.69565217391305	1e-21
cds204895_205387	CE422_RS01200	77	206	91.41104294478528	1.8e-51
cds205803_206001	CE422_RS01200	97	123	100.0	1e-26
cds206192_207305	CE422_RS01195	96	741	100.0	3.5e-212
cds207301_207601	CE422_RS01195	95	114	55.55555555555556	4.3e-24
cds207602_208382	CE422_RS01195	96	228	44.01544401544402	9.1e-58
cds207602_208382	CE422_RS01190	54	138	50.19305019305019	1.2e-30
cds208646_210095	CE422_RS01190	75	494	72.61410788381743	9.7e-138
cds208646_210095	CE422_RS01195	60	145	25.933609958506228	1.4e-32
cds210105_210465	CE422_RS01190	96	253	100.0	1.2e-65
cds216127_216967	CE422_RS01175	93	330	64.15770609318996	1.4e-88
cds217049_217232	CE422_RS01175	96	87	75.0	5.8e-16
cds217228_217954	CE422_RS01170	92	407	100.0	7.8e-112
cds217953_220110	CE422_RS01170	88	527	43.73259052924791	1.5e-147
cds217953_220110	CE422_RS01165	63	395	52.22841225626741	1.2e-107
cds220279_221020	CE422_RS01160	97	400	77.64227642276423	1.3e-109
cds220279_221020	CE422_RS01155	53	203	76.01626016260163	1.8e-50
cds221041_222457	CE422_RS01155	82	448	65.81740976645435	7.8e-124
cds222714_223824	CE422_RS01155	95	545	76.96476964769647	4.8e-153
cds222714_223824	CE422_RS01160	55	202	48.23848238482385	7.6e-50
cds224397_224976	CE422_RS01150	77	152	64.58333333333334	3.6e-35
cds225117_225858	CE422_RS01150	84	368	100.0	5.4e-100
cds225883_226669	CE422_RS01145	99	540	99.61685823754789	1.1e-151
cds227742_229110	CE422_RS01140	100	436	48.57142857142857	3e-120
cds229106_229418	CE422_RS01135	78	113	88.3495145631068	1e-23
cds229408_230695	CE422_RS01135	68	559	107.71028037383176	3.7e-157
cds230691_231603	CE422_RS01130	97	467	85.47854785478548	8e-130
cds231755_232199	CE422_RS01125	82	175	72.10884353741497	3.1e-42
cds232171_232891	CE422_RS01125	72	321	100.0	9.5e-86
cds233128_233752	CE422_RS01120	98	373	89.85507246376811	1.8e-101
cds233796_234855	CE422_RS01120	61	285	80.11363636363636	8.6e-75
cds234876_235083	CE422_RS01110	95	116	83.82352941176471	1.3e-24
cds235113_235527	CE422_RS01105	71	171	102.18978102189782	7e-41
cds235775_235892	CE422_RS01100	89	62	92.10526315789474	9.7e-09
cds235929_237036	CE422_RS01100	51	293	101.63043478260869	2.5e-77
cds237075_237771	CE422_RS01095	87	177	45.887445887445885	1.3e-42
cds237787_238228	CE422_RS01095	94	203	73.28767123287672	1e-50
cds238287_238476	CE422_RS01095	93	112	98.38709677419355	1.7e-23
cds238714_239545	CE422_RS01090	95	499	100.0	2.3e-139
cds239687_240509	CE422_RS01085	99	295	59.70695970695971	4.9e-78
cds239687_240509	CE422_RS01245	44	114	60.07326007326007	1.2e-23
cds240803_243068	CE422_RS01085	98	483	41.644562334217504	2.7e-134
cds240803_243068	CE422_RS01080	74	336	33.55437665782494	5.3e-90
cds243064_243250	CE422_RS01080	97	127	100.0	5.2e-28
cds243342_244737	CE422_RS01075	94	830	100.21551724137932	9.4e-239
cds244790_245018	CE422_RS01070	93	139	89.33333333333333	1.6e-31
cds245023_245677	CE422_RS01065	97	355	84.33179723502305	4.1e-96
cds245746_246646	CE422_RS01065	90	513	100.66889632107024	1.6e-143
cds246642_247110	CE422_RS01065	96	154	47.74193548387097	7.7e-36
cds246642_247110	CE422_RS01220	53	84	47.74193548387097	1.3e-14
cds247106_247340	CE422_RS01065	94	133	89.6103896103896	9.1e-30
cds247309_248065	CE422_RS01065	95	430	92.82868525896414	1.5e-118
cds248078_248771	CE422_RS01065	87	293	75.21739130434783	1.6e-77
cds248863_249634	CE422_RS01065	94	191	39.84375	9.4e-47
cds249772_249988	CE422_RS01065	90	135	100.0	1.7e-30
cds250002_250569	CE422_RS01065	96	355	96.80851063829788	3.6e-96
cds250002_250569	CE422_RS01220	44	138	82.97872340425532	9e-31
cds250559_250676	CE422_RS01065	100	60	81.57894736842105	4.8e-08
cds251366_251810	CE422_RS01065	92	241	95.91836734693877	4.5e-62
cds251847_252297	CE422_RS01065	83	242	100.0	2.1e-62
cds252583_253105	CE422_RS01060	61	142	90.17341040462428	4.4e-32
cds253101_253461	CE422_RS01060	98	168	68.0672268907563	3.9e-40
cds254036_254486	CE422_RS01055	91	139	51.006711409395976	1.9e-31
cds254628_254865	CE422_RS01055	74	86	93.58974358974359	1.3e-15
cds255014_255803	CE422_RS01050	96	488	100.38167938931298	2.9e-136
cds255014_255803	CE422_RS01235	51	258	94.27480916030534	6.4e-67
cds255983_256469	CE422_RS01045	83	147	60.86956521739131	9.7e-34
cds256499_256922	CE422_RS01045	98	100	37.142857142857146	1.2e-19
cds256934_257186	CE422_RS01040	69	104	107.2289156626506	4.9e-21
cds257282_257615	CE422_RS01040	97	133	64.54545454545455	9.9e-30
cds257584_259195	CE422_RS01040	97	841	81.15671641791045	6.2e-242
cds257584_259195	CE422_RS01035	34	173	77.79850746268657	5.5e-41
cds259194_259704	CE422_RS01035	89	280	100.0	1e-73
cds259693_260119	CE422_RS01035	75	161	87.94326241134752	4.4e-38
cds260115_260286	CE422_RS01035	62	57	98.21428571428571	6e-07
cds260303_260450	CE422_RS01035	92	76	75.0	8.2e-13
cds260487_260778	CE422_RS01035	92	161	90.625	3.9e-38
cds261479_261977	CE422_RS01030	89	135	44.84848484848485	3.9e-30
cds261984_262698	CE422_RS01025	96	449	100.0	1.8e-124
cds262794_263106	CE422_RS01020	93	188	100.0	3.2e-46
cds263413_264013	CE422_RS01015	96	305	80.90452261306532	3.5e-81
cds264210_265167	CE422_RS01005	94	292	50.0	3.7e-77
cds264210_265167	CE422_RS01010	98	259	40.56603773584906	4.5e-67
cds265167_265554	CE422_RS01000	93	65	21.875	5.1e-09
cds265837_266269	CE422_RS00995	90	244	100.0	6.8e-63
cds266276_266897	CE422_RS00990	96	403	100.0	1.3e-110
cds267744_268110	CE422_RS00985	98	192	85.12396694214877	2.6e-47
cds268216_268420	CE422_RS00980	100	98	85.07462686567165	2.2e-19
cds268858_269047	CE422_RS00975	98	123	100.0	7.6e-27
cds269114_269675	CE422_RS00970	65	212	102.68817204301075	2.8e-53
cds269792_270671	CE422_RS00965	96	536	98.28767123287672	1.8e-150



>>
8. NZ_KZ819178
Source: Streptomyces sp. CS131 scaffold00001, whole genome shotgun sequence
Type: NRPS
Number of proteins with BLAST hits to this cluster: 108
Cumulative BLAST score: 35520

Table of genes, locations, strands and annotations of subject cluster:
DBP20_RS00820	DBP20_RS00820	174755	175377	+	hypothetical_protein
DBP20_RS00935	DBP20_RS00935	209265	209579	-	isocitrate_lyase
DBP20_RS01040	DBP20_RS01040	246922	247647	-	response_regulator_transcription_factor

Table of Blast hits (query gene, subject gene, %identity, blast score, %coverage, e-value):
cds171364_171739	DBP20_RS01080	99	241	100.0	5e-62
cds171964_173398	DBP20_RS01075	94	701	100.0	6.8e-200
cds173429_173693	DBP20_RS01070	96	152	93.10344827586206	1.6e-35
cds175052_175928	DBP20_RS01065	99	272	46.391752577319586	4.7e-71
cds176016_176280	DBP20_RS01065	98	173	98.85057471264368	9e-42
cds177033_177555	DBP20_RS01055	95	256	79.1907514450867	1.6e-66
cds177551_177977	DBP20_RS01050	98	278	100.0	4.2e-73
cds178209_178971	DBP20_RS01045	100	510	100.0	9e-143
cds179062_180793	DBP20_RS01040	98	483	42.01388888888889	2.7e-134
cds179062_180793	DBP20_RS01035	99	399	37.67361111111111	6.6e-109
cds180783_180999	DBP20_RS01035	99	151	100.0	3e-35
cds180979_182014	DBP20_RS01030	99	665	100.0	3.9e-189
cds183001_183619	DBP20_RS01025	95	379	99.51219512195122	2.5e-103
cds183608_183833	DBP20_RS01025	93	140	97.2972972972973	7.2e-32
cds184060_185008	DBP20_RS01020	98	581	100.0	5.2e-164
cds184060_185008	DBP20_RS00885	46	196	87.93650793650794	3.6e-48
cds184060_185008	DBP20_RS01015	31	94	93.65079365079364	1.9e-17
cds185004_185181	DBP20_RS01015	95	76	65.51724137931035	1.3e-12
cds185231_186122	DBP20_RS01015	99	495	100.0	4.6e-138
cds185231_186122	DBP20_RS00885	36	150	97.97297297297297	2.1e-34
cds185231_186122	DBP20_RS01020	31	96	99.66216216216216	4.7e-18
cds186158_187088	DBP20_RS01010	99	548	90.61488673139159	3.6e-154
cds186158_187088	DBP20_RS00850	50	267	81.55339805825243	1.6e-69
cds187176_187524	DBP20_RS01005	94	207	95.65217391304348	7.4e-52
cds187520_188021	DBP20_RS01005	62	104	56.024096385542165	9.8e-21
cds188278_189406	DBP20_RS01000	74	470	103.2	1.5e-130
cds189384_190614	DBP20_RS01000	75	283	56.234718826405874	2.9e-74
cds189384_190614	DBP20_RS00995	55	113	30.56234718826406	5.2e-23
cds190646_192698	DBP20_RS00995	99	1277	95.16837481698389	0.0
cds192664_195802	DBP20_RS00995	74	1383	102.29665071770336	0.0
cds195872_196319	DBP20_RS00995	76	190	95.27027027027027	1.6e-46
cds195872_196319	DBP20_RS00865	45	98	91.8918918918919	4.8e-19
cds196302_196698	DBP20_RS00995	76	175	93.89312977099237	4.6e-42
cds198075_198762	DBP20_RS00995	96	389	86.40350877192982	1.6e-106
cds198824_199829	DBP20_RS00995	96	633	99.40119760479041	9.3e-180
cds200501_201116	DBP20_RS00995	99	401	100.0	4.7e-110
cds200501_201116	DBP20_RS00865	44	139	98.52941176470588	2.6e-31
cds201121_202171	DBP20_RS00990	89	524	99.14040114613181	1.1e-146
cds202631_203288	DBP20_RS00985	97	271	62.38532110091744	7.9e-71
cds203379_203955	DBP20_RS00985	86	309	91.62303664921467	1.8e-82
cds204109_204457	DBP20_RS00980	96	109	48.69565217391305	2.7e-22
cds204895_205387	DBP20_RS00975	77	206	91.41104294478528	1.8e-51
cds205803_206001	DBP20_RS00975	94	119	100.0	1.1e-25
cds206192_207305	DBP20_RS00970	98	754	100.0	4e-216
cds207301_207601	DBP20_RS00970	93	113	55.55555555555556	1.6e-23
cds207602_208382	DBP20_RS00970	100	236	44.01544401544402	2.6e-60
cds207602_208382	DBP20_RS00965	54	138	50.19305019305019	9.5e-31
cds208646_210095	DBP20_RS00965	93	520	56.22406639004149	1.7e-145
cds208646_210095	DBP20_RS00970	58	136	22.821576763485478	5.1e-30
cds210105_210465	DBP20_RS00965	99	262	100.0	1.5e-68
cds210534_211080	DBP20_RS00960	77	260	97.79005524861878	8.9e-68
cds211762_212215	DBP20_RS00955	98	286	100.0	1.6e-75
cds212211_212856	DBP20_RS00950	88	316	86.44859813084112	2.7e-84
cds213222_213774	DBP20_RS00950	98	182	52.459016393442624	3.1e-44
cds214406_214613	DBP20_RS00945	96	128	100.0	2e-28
cds214666_215854	DBP20_RS00945	38	102	93.67088607594937	8.8e-20
cds215850_216066	DBP20_RS00945	96	135	95.77464788732394	2.2e-30
cds216127_216967	DBP20_RS00940	87	333	72.04301075268818	1.7e-89
cds217049_217232	DBP20_RS00940	97	65	53.333333333333336	1.8e-09
cds217228_217954	DBP20_RS00850	31	66	101.65975103734439	3.3e-09
cds229106_229418	DBP20_RS00930	78	113	88.3495145631068	1.7e-23
cds229408_230695	DBP20_RS00930	71	554	103.27102803738318	7e-156
cds230691_231603	DBP20_RS00925	98	471	85.47854785478548	5.5e-131
cds231755_232199	DBP20_RS00920	85	180	72.10884353741497	1.2e-43
cds232171_232891	DBP20_RS00920	74	328	100.0	4.6e-88
cds233128_233752	DBP20_RS00915	100	377	89.85507246376811	9.7e-103
cds233796_234855	DBP20_RS00915	99	297	40.340909090909086	2.2e-78
cds234876_235083	DBP20_RS00910	98	118	83.82352941176471	2e-25
cds235113_235527	DBP20_RS00905	71	168	102.18978102189782	5.9e-40
cds235775_235892	DBP20_RS00900	95	74	100.0	3.2e-12
cds235929_237036	DBP20_RS00900	51	294	101.63043478260869	1.1e-77
cds237075_237771	DBP20_RS00895	92	187	45.887445887445885	1.6e-45
cds237787_238228	DBP20_RS00895	99	212	73.28767123287672	3.8e-53
cds238287_238476	DBP20_RS00895	97	117	98.38709677419355	4.2e-25
cds238714_239545	DBP20_RS00890	99	521	100.0	4.3e-146
cds239687_240509	DBP20_RS00885	100	297	59.70695970695971	1.7e-78
cds239687_240509	DBP20_RS01020	45	117	60.07326007326007	1.8e-24
cds240803_243068	DBP20_RS00885	99	492	41.644562334217504	7.6e-137
cds240803_243068	DBP20_RS00880	75	377	36.60477453580902	3.5e-102
cds243064_243250	DBP20_RS00880	98	128	100.0	2.3e-28
cds243342_244737	DBP20_RS00875	99	868	100.21551724137932	4.1e-250
cds244790_245018	DBP20_RS00870	100	146	86.66666666666667	1e-33
cds245023_245677	DBP20_RS00865	98	358	84.33179723502305	4.9e-97
cds245746_246646	DBP20_RS00865	91	522	100.66889632107024	2.1e-146
cds246642_247110	DBP20_RS00865	97	156	47.74193548387097	2.6e-36
cds246642_247110	DBP20_RS00995	54	87	47.74193548387097	1.2e-15
cds247106_247340	DBP20_RS00865	96	137	89.6103896103896	4.8e-31
cds247309_248065	DBP20_RS00865	97	439	92.82868525896414	1.9e-121
cds248078_248771	DBP20_RS00865	90	302	75.21739130434783	3.4e-80
cds248863_249634	DBP20_RS00865	99	200	39.84375	2.6e-49
cds249772_249988	DBP20_RS00865	92	136	100.0	7.6e-31
cds250002_250569	DBP20_RS00865	96	355	96.80851063829788	2.8e-96
cds250002_250569	DBP20_RS00995	46	138	72.3404255319149	9e-31
cds250559_250676	DBP20_RS00865	100	60	81.57894736842105	4.8e-08
cds251366_251810	DBP20_RS00865	99	264	95.91836734693877	6.5e-69
cds251847_252297	DBP20_RS00865	89	258	100.0	3.6e-67
cds252583_253105	DBP20_RS00860	63	161	95.37572254335261	7e-38
cds253101_253461	DBP20_RS00860	100	171	68.0672268907563	3.6e-41
cds254036_254486	DBP20_RS00855	92	141	51.006711409395976	6.5e-32
cds254628_254865	DBP20_RS00855	77	90	93.58974358974359	8.9e-17
cds255014_255803	DBP20_RS00850	98	495	100.38167938931298	2.4e-138
cds255014_255803	DBP20_RS01010	50	257	96.18320610687023	1.4e-66
cds255983_256469	DBP20_RS00845	83	147	60.86956521739131	9.7e-34
cds256499_256922	DBP20_RS00845	98	100	37.142857142857146	1.2e-19
cds256934_257186	DBP20_RS00840	69	103	107.2289156626506	1.1e-20
cds257282_257615	DBP20_RS00840	97	136	65.45454545454545	2e-30
cds257584_259195	DBP20_RS00840	97	837	81.15671641791045	8.9e-241
cds257584_259195	DBP20_RS00835	32	165	86.94029850746269	1.2e-38
cds259194_259704	DBP20_RS00835	86	249	100.0	2.5e-64
cds259693_260119	DBP20_RS00835	76	164	87.94326241134752	8.8e-39
cds260115_260286	DBP20_RS00835	62	57	98.21428571428571	6e-07
cds260303_260450	DBP20_RS00835	86	72	75.0	1.6e-11
cds260487_260778	DBP20_RS00835	95	164	90.625	4.6e-39
cds261479_261977	DBP20_RS00830	96	144	45.45454545454545	6.5e-33
cds261984_262698	DBP20_RS00825	98	460	100.0	1e-127
cds263413_264013	DBP20_RS00815	98	313	81.4070351758794	1.7e-83
cds264210_265167	DBP20_RS00805	99	317	50.314465408805034	1.8e-84
cds264210_265167	DBP20_RS00810	99	264	40.56603773584906	1.1e-68
cds265167_265554	DBP20_RS00800	100	69	21.875	2.7e-10
cds265837_266269	DBP20_RS00795	99	271	100.0	4e-71
cds266276_266897	DBP20_RS00790	98	409	100.0	1.8e-112
cds267744_268110	DBP20_RS00785	86	192	100.0	2e-47
cds268216_268420	DBP20_RS00780	95	92	85.07462686567165	2e-17
cds268858_269047	DBP20_RS00775	97	121	100.0	2.9e-26
cds269114_269675	DBP20_RS00770	96	219	60.215053763440864	2.3e-55
cds269792_270671	DBP20_RS00765	99	557	98.28767123287672	7.4e-157



>>
9. NZ_WWGL01000026
Source: Streptomyces sp. SID8369 SID8369.c26, whole genome shotgun sequence
Type: NRPS
Number of proteins with BLAST hits to this cluster: 104
Cumulative BLAST score: 32581

Table of genes, locations, strands and annotations of subject cluster:
GTY38_RS18615	GTY38_RS18615	166172	168393	-	Fe(3+)-hydroxamate_ABC_transporter_permease_FhuB
GTY38_RS18725	GTY38_RS18725	196883	197299	+	MarR_family_transcriptional_regulator

Table of Blast hits (query gene, subject gene, %identity, blast score, %coverage, e-value):
cds171964_173398	GTY38_RS18825	71	626	100.0	1.6e-177
cds173429_173693	GTY38_RS18820	87	140	96.55172413793103	6.4e-32
cds175052_175928	GTY38_RS18815	90	243	46.391752577319586	3.1e-62
cds176016_176280	GTY38_RS18815	93	166	98.85057471264368	1.1e-39
cds177033_177555	GTY38_RS18810	79	207	80.92485549132948	1.1e-51
cds177551_177977	GTY38_RS18805	87	249	100.0	1.6e-64
cds178209_178971	GTY38_RS18800	87	440	100.0	8.8e-122
cds179062_180793	GTY38_RS18795	80	423	46.70138888888889	4.3e-116
cds179062_180793	GTY38_RS18790	93	378	37.5	9.3e-103
cds180783_180999	GTY38_RS18790	96	145	100.0	1.6e-33
cds180979_182014	GTY38_RS18785	90	605	100.0	2.8e-171
cds183001_183619	GTY38_RS18775	86	327	92.6829268292683	1.1e-87
cds183608_183833	GTY38_RS18775	76	108	89.1891891891892	3e-22
cds184060_185008	GTY38_RS18770	92	542	99.36507936507937	2.7e-152
cds185004_185181	GTY38_RS18765	88	59	55.172413793103445	1.6e-07
cds185231_186122	GTY38_RS18765	90	453	100.0	1.5e-125
cds185231_186122	GTY38_RS18770	31	99	97.97297297297297	5.6e-19
cds186158_187088	GTY38_RS18760	92	498	89.64401294498381	3.3e-139
cds186158_187088	GTY38_RS18580	50	270	81.55339805825243	1.5e-70
cds186158_187088	GTY38_RS18700	33	100	71.52103559870551	2.6e-19
cds187176_187524	GTY38_RS18755	83	183	95.65217391304348	1.1e-44
cds187520_188021	GTY38_RS18755	63	103	53.01204819277109	2.2e-20
cds188278_189406	GTY38_RS18750	70	433	101.6	2.7e-119
cds189384_190614	GTY38_RS18750	70	258	56.234718826405874	1e-66
cds189384_190614	GTY38_RS18745	44	83	30.56234718826406	5.7e-14
cds190646_192698	GTY38_RS18745	86	1100	95.16837481698389	0.0
cds192664_195802	GTY38_RS18745	62	1161	101.05263157894737	0.0
cds195872_196319	GTY38_RS18745	67	173	95.27027027027027	1.5e-41
cds195872_196319	GTY38_RS18595	45	99	93.24324324324324	2.1e-19
cds196302_196698	GTY38_RS18745	61	129	93.89312977099237	1.7e-28
cds198075_198762	GTY38_RS18745	79	307	83.77192982456141	1e-81
cds198824_199829	GTY38_RS18745	87	577	99.40119760479041	6.1e-163
cds200501_201116	GTY38_RS18745	92	373	99.01960784313727	1.1e-101
cds200501_201116	GTY38_RS18595	45	140	99.01960784313727	2e-31
cds201121_202171	GTY38_RS18740	84	502	99.14040114613181	4.4e-140
cds202631_203288	GTY38_RS18735	82	227	62.38532110091744	1.3e-57
cds203379_203955	GTY38_RS18735	73	257	88.48167539267016	1.4e-66
cds204109_204457	GTY38_RS18725	98	110	48.69565217391305	9.4e-23
cds204895_205387	GTY38_RS18720	73	193	91.41104294478528	2e-47
cds205803_206001	GTY38_RS18720	95	121	100.0	2.3e-26
cds210534_211080	GTY38_RS18715	67	229	97.23756906077348	2.9e-58
cds211762_212215	GTY38_RS18710	71	195	100.0	3.8e-48
cds216127_216967	GTY38_RS18705	87	327	70.25089605734766	1.6e-87
cds217049_217232	GTY38_RS18705	92	92	80.0	1.8e-17
cds217228_217954	GTY38_RS18700	85	371	100.4149377593361	8.1e-101
cds217228_217954	GTY38_RS18760	32	63	88.38174273858921	2.8e-08
cds217953_220110	GTY38_RS18700	85	511	43.73259052924791	1.5e-142
cds217953_220110	GTY38_RS18695	58	353	51.81058495821726	5.2e-95
cds220279_221020	GTY38_RS18690	88	358	76.82926829268293	4.3e-97
cds220279_221020	GTY38_RS18685	55	207	76.42276422764228	1.6e-51
cds221041_222457	GTY38_RS18685	69	428	76.43312101910828	8.4e-118
cds222714_223824	GTY38_RS18685	82	473	76.69376693766937	2.3e-131
cds222714_223824	GTY38_RS18690	55	201	48.509485094850945	1.3e-49
cds224397_224976	GTY38_RS18680	74	146	64.58333333333334	3.4e-33
cds225117_225858	GTY38_RS18680	82	384	100.0	7.2e-105
cds225883_226669	GTY38_RS18675	96	524	100.0	6.2e-147
cds227742_229110	GTY38_RS18670	100	435	48.57142857142857	5.1e-120
cds229106_229418	GTY38_RS18665	78	113	88.3495145631068	1.7e-23
cds229408_230695	GTY38_RS18665	70	556	103.03738317757009	1.9e-156
cds230691_231603	GTY38_RS18660	96	464	85.47854785478548	8.9e-129
cds231755_232199	GTY38_RS18655	76	161	72.10884353741497	7.8e-38
cds232171_232891	GTY38_RS18655	70	306	100.0	1.9e-81
cds233128_233752	GTY38_RS18650	97	368	89.85507246376811	3.5e-100
cds233796_234855	GTY38_RS18650	97	295	40.340909090909086	8.3e-78
cds234876_235083	GTY38_RS18640	90	111	83.82352941176471	2.5e-23
cds235113_235527	GTY38_RS18635	69	165	102.18978102189782	5e-39
cds235775_235892	GTY38_RS18630	85	60	89.47368421052632	3.7e-08
cds235929_237036	GTY38_RS18630	49	279	101.63043478260869	4.9e-73
cds237075_237771	GTY38_RS18625	83	177	46.75324675324675	1.6e-42
cds237787_238228	GTY38_RS18625	93	199	73.28767123287672	2e-49
cds238287_238476	GTY38_RS18625	82	98	98.38709677419355	2e-19
cds238714_239545	GTY38_RS18620	92	482	100.0	2.2e-134
cds239687_240509	GTY38_RS18770	46	122	60.07326007326007	7.4e-26
cds240803_243068	GTY38_RS18610	77	309	27.320954907161806	6.9e-82
cds243064_243250	GTY38_RS18610	90	112	96.72131147540983	1.7e-23
cds243342_244737	GTY38_RS18605	95	832	100.21551724137932	2.5e-239
cds244790_245018	GTY38_RS18600	90	136	89.33333333333333	1.4e-30
cds245023_245677	GTY38_RS18595	97	357	84.33179723502305	8.4e-97
cds245746_246646	GTY38_RS18595	88	502	100.66889632107024	3.8e-140
cds246642_247110	GTY38_RS18595	92	149	47.74193548387097	3.2e-34
cds246642_247110	GTY38_RS18745	54	87	47.74193548387097	1.5e-15
cds247106_247340	GTY38_RS18595	90	128	89.6103896103896	2.2e-28
cds247309_248065	GTY38_RS18595	90	398	92.82868525896414	6.5e-109
cds248078_248771	GTY38_RS18595	87	291	75.21739130434783	6e-77
cds248863_249634	GTY38_RS18595	77	162	44.921875	4.7e-38
cds249772_249988	GTY38_RS18595	87	131	100.0	3.2e-29
cds250002_250569	GTY38_RS18595	88	326	96.80851063829788	1.4e-87
cds250002_250569	GTY38_RS18745	47	139	72.3404255319149	2.4e-31
cds250559_250676	GTY38_RS18595	100	60	81.57894736842105	4.8e-08
cds251366_251810	GTY38_RS18595	84	214	95.91836734693877	7.7e-54
cds251847_252297	GTY38_RS18595	82	218	90.60402684563759	4.2e-55
cds252583_253105	GTY38_RS18590	62	142	87.28323699421965	3.4e-32
cds253101_253461	GTY38_RS18590	99	168	68.0672268907563	3e-40
cds254036_254486	GTY38_RS18585	91	139	51.006711409395976	1.9e-31
cds254628_254865	GTY38_RS18585	69	79	93.58974358974359	1.6e-13
cds255014_255803	GTY38_RS18580	94	477	100.38167938931298	8.7e-133
cds255014_255803	GTY38_RS18760	51	257	94.27480916030534	1.4e-66
cds255014_255803	GTY38_RS18700	32	96	91.6030534351145	3.2e-18
cds255983_256469	GTY38_RS18565	82	145	60.86956521739131	4.8e-33
cds256499_256922	GTY38_RS18565	92	96	37.142857142857146	1.7e-18
cds256934_257186	GTY38_RS18560	70	104	107.2289156626506	3.7e-21
cds257282_257615	GTY38_RS18560	99	133	63.63636363636363	9.9e-30
cds257584_259195	GTY38_RS18560	96	832	80.97014925373134	1.7e-239
cds257584_259195	GTY38_RS18555	33	175	75.18656716417911	1.5e-41
cds259194_259704	GTY38_RS18555	83	262	100.0	2.2e-68
cds259693_260119	GTY38_RS18555	73	158	87.94326241134752	3.7e-37
cds260115_260286	GTY38_RS18555	62	57	98.21428571428571	6e-07
cds260303_260450	GTY38_RS18555	78	67	75.0	3.8e-10
cds260487_260778	GTY38_RS18555	85	151	90.625	4e-35
cds261479_261977	GTY38_RS18550	65	97	44.84848484848485	9.1e-19
cds261984_262698	GTY38_RS18545	87	414	100.0	6.3e-114
cds262794_263106	GTY38_RS18540	78	134	86.40776699029125	4.2e-30
cds263413_264013	GTY38_RS18535	79	251	80.40201005025126	5.9e-65
cds264210_265167	GTY38_RS18530	83	254	48.42767295597484	1.1e-65
cds265837_266269	GTY38_RS18520	87	228	93.7062937062937	3e-58
cds266276_266897	GTY38_RS18515	91	384	100.0	4.6e-105
cds268216_268420	GTY38_RS18510	84	88	82.08955223880598	2.2e-16
cds268858_269047	GTY38_RS18505	82	101	100.0	3.1e-20
cds269114_269675	GTY38_RS18500	80	186	60.215053763440864	1.7e-45
cds269792_270671	GTY38_RS18495	89	495	97.6027397260274	4.5e-138



>>
10. NZ_KZ679082
